,spotify_song_id,weeks_on_chart,artists,name,peak_position
1083,6Q36XucqrejMId3RydVhch,1,Quavo,Biggest Alley Oop,86
1084,6QdnKD1zwEgyOWtkrdzlOF,1,The Weeknd,Hurt You,43
1085,6QgjcU0zLnzq5OrUoSZ3OK,44,Portugal. The Man,Feel It Still,4
1086,6Qn5zhYkTa37e91HC1D7lb,27,Imagine Dragons,Whatever It Takes,12
1087,6Qs4SXO9dwPj5GKvVOv8Ki,23,"Sam Smith, Normani",Dancing With A Stranger,7
1088,6RKkHI2fkmgZq7uQPPav8f,1,Migos,Gang Gang,73
1089,6RRNNciQGZEXnqk8SQ9yv5,1,Taylor Swift,You Need To Calm Down,2
1090,6RUKPb4LETWmmr3iAEQktW,39,"The Chainsmokers, Coldplay",Something Just Like This,3
1091,6SOBCABlykuNrO04rmXpLs,5,6ix9ine,TATI,46
1092,6SUxrwVN19Kmd9JfIbjJUj,3,Bhad Bhabie,These Heaux,77
1093,6SkHm6poyKfzV6kc9any8k,1,Khalid,Suncity,88
1094,6SwRhMLwNqEi6alNPVG00n,26,Kendrick Lamar,Loyalty.,14
1095,6TqXcAFInzjp0bODyvrWEq,19,Khalid,Talk,3
1096,6U4VqEHy4n5VeiH4pQPL24,10,Dwayne Johnson,You're Welcome,65
1097,6UjfByV1lDLW0SOVQA4NAi,11,Drake,Gyalchester,29
1098,6Up545NUflOiXo8cEraH49,43,Lauren Daigle,You Say,29
1099,6V1bu6o1Yo5ZXnsCJU8Ovk,52,Maroon 5,Girls Like You,1
1100,6V4KHt9xu4TPEnDFoBeacT,16,YBN Nahmir,Rubbin Off The Paint,46
1101,6V7g6qM8wheMivMWrzbPTM,25,Flipp Dinero,Leave Me Alone,20
1102,6VRwEqn7BvsN0dChfDrMAf,6,6ix9ine,KIKA,44
1103,6Vmb8Ru0BvjWGozOVGApRd,1,Justin Moore,The Ones That Didn't Make It Back Home,100
1104,6WlxcZKpEV6Bwe9InoVhMp,1,Future,Wifi Lit,53
1105,6Wo5YxkdXgwzKQZbDg2r17,2,Chris Stapleton,Either Way,89
1106,6X29iaaazwho3ab7GNue5r,1,Billie Eilish,8,79
1107,6XHVuErjQ4XNm6nDPVCxVX,2,Chris Brown,No Guidance,9
1108,6XcfKZvJio9Z0fQy11GnNX,22,lovelytheband,Broken,29
1109,6XlSyYFTU1nodeWwwzVgTV,1,"Pharrell Williams, Camila Cabello",Sangria Wine,83
1110,6YH2r9NyEJTjlRmKOCvxgJ,1,"Opetaia Foa'i, Lin",We Know The Way,98
1111,6Z4rmc0uujCpl8yXe3yjgI,1,2 Chainz,Whip,75
1112,6ZRuF2n1CQxyxxAAWsKJOy,9,Kehlani,Nights Like This,67
1113,6Za3190Sbw39BBC77WSS1C,3,"Natti Natasha, Ozuna",Criminal,95
1114,6b8Be6ljOzmkOmFslEb23P,31,Bruno Mars,24K Magic,4
1115,6bGwKHXHNLmTy6yt147FPh,1,Pusha T,If You Know You Know,73
1116,6bOkaEXc5CopinGazSLokx,1,"Tyler, The Creator",What's Good,85
1117,6bx1Wi1KZRkynuMTYrOhFb,1,Kodak Black,Everything 1K,84
1118,6cPnE82DKBLd7sg02ZNg8K,1,Meek Mill,Splash Warning,77
1119,6cblRiEGDRNZgowcm951R3,2,Drake,Sandra's Rose,27
1120,6cpsixIHI63L0hwh3CwZg3,1,Pusha T,Infrared,65
1121,6dPyzkyZwoj9LqjQXOFdVv,3,Cardi B,Press,16
1122,6fIjnWrv46njJHLDAY2JdC,2,Nipsey Hussle,Dedication,93
1123,6flur5o18COKeafnjLHRiJ,1,Lil Pump,Be Like Me,72
1124,6foY66mWZN0pSRjZ408c00,16,Morgan Wallen,Whiskey Glasses,17
1125,6fujklziTHa8uoM5OQSfIo,13,Rae Sremmurd,Black Beatles,1
1126,6fwdbPMwP1zVStm8FybmkO,7,"21 Savage, Metro Boomin",X,36
1127,6g0TAJ1grweRwBMLQyiZFb,1,21 Savage,Famous,94
1128,6gBFPUFcJLzWGx4lenP6h2,27,Travis Scott,Goosebumps,32
1129,6gU9OKjOE7ghfEd55oRO57,24,SZA,The Weekend,33
1130,6gpcs5eMhJwax4mIfKDYQk,20,Calvin Harris,Slide,25
1131,6habFhsOp2NvshLv26DqMb,51,"Luis Fonsi, Daddy Yankee",Despacito,1
1132,6hkQ6OQ6nhe7QCckH91aGa,1,Nipsey Hussle,Victory Lap,100
1133,6hzbRKhJHo6cfCHSnNaDS8,2,Kendrick Lamar,God.,58
1134,6i0V12jOa3mr6uu4WYhUBr,13,twenty one pilots,Heathens,12
1135,6iNynuzeIYD5DeppDHIXQx,2,Daddy Yankee,Shaky Shaky,88
1136,6ie2Bw3xLj2JcGowOlcMhb,9,Lorde,Green Light,19
1137,6irE4Fbjbry3czv7mTxVSB,11,Meek Mill,24/7,54
1138,6jA8HL9i4QGzsj6fjoxp8Y,1,"Martin Garrix, Troye Sivan",There For You,94
1139,6jMbPsH6lTOLs5n8Af26AG,1,Bradley Cooper,Maybe It's Time,93
1140,6jT85s2dZ55HBqjXYi2rfI,2,Justin Timberlake,Supplies,71
1141,6kPJZM97LwdG9QIsT7khp6,13,Clean Bandit,Solo,58
1142,6kex4EBAj0WHXDKZMEJaaF,20,Jason Derulo,Swalla,29
1143,6ku4gCfjdxmYpajNONAciN,1,JAY,Family Feud,51
1144,6mICuAdrwEjh6Y6lroV2Kg,13,Shakira,Chantaje,51
1145,6mKs2kkBgvf090H566n1pd,5,6ix9ine,BEBE,30
1146,6mapJIPnQ23RTAevUoE0DL,26,Rae Sremmurd,Swang,26
1147,6mb6lVLNrcUgLnEN8QnDJd,17,Auli'i Cravalho,How Far I'll Go,41
1148,6n3HGiq4v35D6eFOSwqYuo,4,Drake,Teenage Fever,35
1149,6n4U3TlzUGhdSFbUUhTvLP,22,Migos,Walk It Talk It,10
1150,6n6OQfBpCgzF9oEg8zhBN7,21,Kenny Chesney,Get Along,22
1151,6nO3tr47nr2P7f3hXb8JIo,1,NAV,Champion,86
1152,6nxQdXa1uAL0rY72wPZu89,11,John Legend,Love Me Now,30
1153,6oEVnWKgPqIEPc53OYDNqG,1,H.E.R.,Could've Been,76
1154,6ocbgoVGwYJhOv1GgI9NsF,22,Ariana Grande,7 Rings,1
1155,6ojicjDYUUoeE1tdSvfFo4,1,Luke Combs,Must've Never Met You,81
1156,6onwlDmIVKE8bBgyBRSuS0,1,J. Cole,Friends,46
1157,6p8NuHm8uCGnn2Dtbtf7zE,21,Migos,Slippery,29
1158,6pUBrvKfJL4qmn95mxU7rC,1,Meek Mill,Respect The Game,57
1159,6qNALlmZa1ESnCxJmXE1K9,7,Charlie Puth,The Way I Am,61
1160,6r46lnXFbE9fr2d3KNaGbe,1,Romeo Santos,Imitadora,91
1161,6rDaCGqcQB1urhpCrrD599,1,J. Cole,Album Of The Year,87
1162,6t2ubAB4iSYOuIpRAOGd4t,6,"Flo Rida, 99 Percent",Cake,73
1163,6tByydPskASjm9jTPkNQq0,2,ScHoolboy Q,Numb Numb Juice,55
1164,6tZ3b7ik1QDXFAZlXib0YZ,5,J. Cole,Kevin's Heart,8
1165,6tarvNiKnEjYMj1VZhlDqR,1,Lil Yachty,66,73
1166,6tpHfEM8eaETzlPOARYWfZ,1,Lil Pump,Drug Addicts,83
1167,6tsOcBnaKgzK22yEiqRh8P,2,"Ariana Grande, Victoria Monet",Monopoly,69
1168,6u8hSdYZxbK5EczDPRIXXf,1,Wiz Khalifa,Something New,92
1169,6uBhi9gBXWjanegOb2Phh0,31,"Zedd, Alessia Cara",Stay,7
1170,6uFn47ACjqYkc0jADwEdj1,13,Polo G,Pop Out,11
1171,6uVzeU47Qzg0rrMneP5BNg,10,Eli Young Band,Love Ain't,50
1172,6ufrOaf4v6Qady6GiIpQ0s,1,The Chainsmokers,Everybody Hates Me,100
1173,6urLjX35oXXRYtcH1b3dCh,1,Huncho Jack,Dubai Shit,83
1174,6vN77lE9LK6HP2DewaN6HZ,29,"Lil Baby, Drake",Yes Indeed,6
1175,6vWEAOUSxohKxhp0K1BsxL,18,YNW Melly,Mixed Personalities,42
1176,6viHvc13l9A6Ua6xugpeX6,8,Kip Moore,Last Shot,53
1177,6vlxmQGwmlyp07YjkugV6K,11,Kelsea Ballerini,Legends,68
1178,6vnfObZ4Ys70SBAtti1xZ9,1,Travis Scott,Coffee Bean,68
1179,6voi5xnLs9JKmWG2oLmgDU,3,Chris Young,Raised On Country,83
1180,6wWaVoUOzLQJHd3bWAUpdZ,8,"Lil Baby, Gunna",Never Recover,15
1181,6waqLPcT6ruMhmd36OhmFO,19,Chris Young,Losing Sleep,60
1182,6wmAHw1szh5RCKSRjiXhPe,23,Charlie Puth,How Long,21
1183,6wn2nmFn3wDuiMldRiuRuL,8,Wham!,Last Christmas,25
1184,6wqWfSOZvTK18SAczoYm1L,1,Lil Wayne,Start This shit Off Right,76
1185,6wycnu8FWXsj68ig7BEot9,7,Keith Urban,Blue Ain't Your Color,28
1186,6xHI9KjUjYT0FPtGO8Mxa1,22,Luke Combs,Hurricane,31
1187,6xL9MJ2yt39HPPZPyGkRy8,2,YoungBoy Never Broke Again,Untouchable,95
1188,6xVhqLT40s5sVhepe9Mckc,1,DJ Khaled,Weather The Storm,91
1189,6y4pOReFqH2wzo4CV91cZC,1,Lil Wayne,Mess,74
1190,6yHkPtl6UQ7RjtJLBPzbJw,10,Future,Selfish,37
1191,6yIGZp1AaFBoDczu3b4hVU,1,Logic,Confessions Of A Dangerous Mind,78
1192,6yL2kTsdVwYnGwPkKGtMd5,7,Ariana Grande,Everyday,55
1193,6yMxfx9wpiuhhdb8vHDVMu,13,Meek Mill,Whatever You Need,51
1194,6ya8ejoKgw906Y8LWclqrp,11,Nipsey Hussle,Racks In The Middle,26
1195,6zeeWid2sgw4lap2jV61PZ,40,Khalid,Better,8
1196,6zegtH6XXd2PDPLvy1Y0n2,1,Ariana Grande,R.E.M,72
1197,6zkHymyoD3tIqV7RwCAYUw,4,Brett Young,Sleep Without You,62
1198,70khXICDeTTxgYtw3EysKH,1,Ariana Grande,Sweetener,55
1199,70lnL3QaSOIIyMa2X9aVRL,1,Shakira,Perro Fiel,100
1200,71oM9w2BbJxzTpxzWIE0lw,1,JAY,Caught Their Eyes,63
1201,739vCwA3EpBSkk3uDsI2wB,21,"N*E*R*D, Rihanna",Lemon,36
1202,73WWkaWkIRSP3MYGZ14aY4,12,Kip Moore,More Girls Like You,66
1203,74CEfiZthUGX5yUNNUM4bj,20,Scotty McCreery,This Is It,42
1204,74ZovzRxHBvCq5yIwe8boh,1,"Tyler, The Creator",OKRA,89
1205,74cVJfmK18rhWnscIpGXjt,3,Cardi B,Thru Your Phone,50
1206,74lnM5V6ecvoTPV0fvptx9,6,Ski Mask The Slump God,Nuketown,63
1207,75ZvA4QfFiZvzhj2xkaWAh,29,Post Malone,I Fall Apart,16
1208,75lRIHDteNPr9hEjLEjCZ6,19,"Tiesto, Dzeko",Jackie Chan,52
1209,75lcPkAkUsKWHGBlGM476R,3,Trippie Redd,1400 / 999 Freestyle,55
1210,762UXiwEHYY97VL45sAUPR,11,David Guetta,2U,16
1211,76PwajqH3ej4hnk9tgaJpp,1,Gunna,Outstanding,70
1212,76Y0gxtTxN0FyDCYh5qYQj,1,Migos,Get Right Witcha,72
1213,76cy1WJvNGJTj78UqeA5zr,23,Dua Lipa,IDGAF,49
1214,76gUmNLXGQVOsGhfcshkFP,2,Drake,Madiba Riddim,51
1215,76vMKwFtdDDCLcM6zXybjB,3,Panic! At The Disco,Say Amen,60
1216,77IAeEz8LEchPN8UNjaTJ2,1,J. Cole,Foldin Clothes,98
1217,77UjLW8j5UAGAGVGhR5oUK,20,"The Weeknd, Kendrick Lamar",Pray For Me,7
1218,77hjM9bMmgfTGJXv14UFmi,17,Train,Play That Song,41
1219,77lGafvlU68CeHgB2pkHC9,8,Machine Gun Kelly,At My Best,60
1220,78QR3Wp35dqAhFEc2qAGjE,35,"Lil Baby, Gunna",Drip Too Hard,4
1221,794QVQtFNy7hvtjQP1keQd,8,G,1942,70
1222,79LAFAkR1ATb4iIQvZuCL0,18,Luke Bryan,Most People Are Good,43
1223,79Mjfhh393dZdAsTvUFDR6,10,Backstreet Boys,Don't Go Breaking My Heart,63
1224,79WLCOghf9QMQvSy3B96ep,1,G,The Plan,96
1225,79qxwHypONUt3AFq0WPpT9,1,Kacey Musgraves,Rainbow,98
1226,7A8OfzqXBHYGk61FZTHoeo,1,Lee Brice,Boy,94
1227,7AAnFzBtOlgoYceCQoLRUR,1,Kodak Black,First Day Out,61
1228,7AFASza1mXqntmGtbxXprO,20,XXXTENTACION,Changes,18
1229,7AQim7LbvFVZJE3O8TYgf2,20,XXXTENTACION,fuck Love,28
1230,7B9UAoGiN4iMCv4s40xoiM,12,Carrie Underwood,Cry Pretty,48
1231,7BKLCZ1jbUBVqRi2FVlTVw,32,The Chainsmokers,Closer,3
1232,7BKUWh5sdtdS17crohRe4L,1,Logic,Black SpiderMan,87
1233,7BXW1QCg56yzEBV8pW8pah,1,Jason Mraz,Have It All,90
1234,7BiELrM90hRxpozaIXbsLw,7,Rihanna,Sex With Me,83
1235,7C5atbXdv6nTkjlEKp4jLX,3,Major Lazer,Know No Better,87
1236,7CEJH5Ed7FBbXF6CqBQPlJ,6,Lil Baby,My Dawg,77
1237,7CcoUAtUcYhUfBsmtn0ajO,4,Eminem,Walk On Water,14
1238,7CkbRn6S0itJqcqn88AtSV,1,XXXTENTACION,Going Down!,95
1239,7DHApOHsIFo7EyfieArYGE,16,P!nk,Walk Me Home,49
1240,7DKS0rX27cCEPsK0R6tFWS,3,The Weeknd,Wasted Times,27
1241,7DcvwMAiqKJQD1rrdfxSDx,4,"Young Thug, J. Cole, Travis Scott",The London,12
1242,7DuvVy7JfFgXwWlVzyyPys,2,"Big Sean, Metro Boomin",Pull Up N Wreck,80
1243,7EgI0dCaQuHFe3OTj5EpWI,1,Lil Wayne,Open Safe,62
1244,7EoSDrwBPUBeBEORrpvgko,4,Ugly God,Water,80
1245,7F9vK8hNFMml4GtHsaXui6,10,Louis Tomlinson,Back To You,40
1246,7Fa5UNizycSms5jP3SQD3F,14,DJ Khaled,Shining,57
1247,7GX5flRQZVHRAGd6B4TmDO,36,Lil Uzi Vert,XO TOUR Llif3,7
1248,7HdNB8nvJOBwHa8hIkzvxp,3,Kodak Black,"If I'm Lyin, I'm Flyin",56
1249,7Hr2XoaGpIMKbNXCZDZ3le,1,Lil Peep,Awful Things,79
1250,7IBSffWIu7P2MC7kMwy2FM,7,Wiz Khalifa,Hopeless Romantic,72
1251,7J2gyNghNTzl4EsLhXp01Q,1,XXXTENTACION,Infinity,83
1252,7J6bnDDitOwfelaJNixHhL,1,Huncho Jack,Modern Slavery,68
1253,7JJmb5XwzOO8jgpou264Ml,34,Shawn Mendes,There's Nothing Holdin' Me Back,6
1254,7JYsArznYOjX2jsrT3UEnL,4,Young M.A,OOOUUU,19
1255,7K0lR5Ngf5jkOWt1g6ut6l,19,Jason Aldean,Girl Like You,46
1256,7KOlJ92bu51cltsD9KU5I7,25,Shirt,T,19
1257,7KXjTSCq5nL1LoYtL7XAwS,37,Kendrick Lamar,Humble.,1
1258,7KZ5MMVgBVox9ycroB2UrI,2,Travis Scott,Carousel,24
1259,7KcGEssn7BnJdTgildK5y0,7,"Nicki Minaj, Drake, Lil Wayne",No Frauds,14
1260,7LAhKXDNWwq3CmnFP3UIOP,1,"Offset, Metro Boomin",Nightmare,100
1261,7LikBkHerFGZ58QHVOKp1t,9,Beyonce,Before I Let Go,65
1262,7M2tXmeS15NAzEn7ABFeBg,5,Logic,Homicide,5
1263,7MXVkk9YMctZqd1Srtv4MB,17,The Weeknd,Starboy,1
1264,7MywASx2OFZngfoORjo1yy,2,Future,31 Days,65
1265,7aEtlGHoiPAfRB084NiDmx,7,Luke Combs,Beer Never Broke My Heart,22
1266,7azo4rpSUh8nXgtonC6Pkq,1,Michael Jackson,Thriller,31
1267,7bJ4mu7MHa3rHiNyKjOoSl,2,Drake,Ice Melts,62
1268,7cG6SxmQ24hQWnR8UThrk2,1,Lil Wayne,Dope New Gospel,90
1269,7cGFbx7MP0H23iHZTZpqMM,2,Logic,Everybody,59
1270,7cW1wHpSLYgKWzoWlOCPFJ,1,Lil Baby,Global,91
1271,7dZ1Odmx9jWIweQSatnRqo,14,Lady Gaga,Million Reasons,4
1272,7dt6x5M1jzdTEt8oCbisTK,52,Post Malone,Better Now,3
1273,7eBqSVxrzQZtK2mmgRG6lC,20,YNW Melly,Murder On My Mind,14
1274,7ef4DlsgrMEH11cDZd32M6,21,"Calvin Harris, Dua Lipa",One Kiss,26
1275,7epGknfpAlH1u33S71Ur1o,20,Kane Brown,Lose It,28
1276,7f08qp3HROTkfrtNpiYGGo,18,Jon Pardi,Dirt On My Boots,37
1277,7fCNUWi6uflDTQ08srxMZk,12,Meghan Trainor,No Excuses,46
1278,7fRruZ12gXGwBs0zXQ6e5V,2,Sugarland,Babe,72
1279,7floNISpH8VF4z4459Qo18,20,XXXTENTACION,Look At Me!,34
1280,7foypmc7KZyU716Yv63BPe,1,Huncho Jack,Saint,92
1281,7g7raxdQpiLZT7aOlib4S1,1,Huncho Jack,Motorcycle Patches,90
1282,7gY3cyGcB2wnk2xDXiA0pe,2,Avril Lavigne,Head Above Water,64
1283,7grWGhX8SHNmyGOkMNVMCt,8,Riley Green,There Was This Girl,70
1284,7gvd8xj4QgPqbQSsn5pV7d,54,Demi Lovato,Sorry Not Sorry,6
1285,7gwLQ4tZ5UdZ7qNcDyJ8wr,20,Maroon 5,Cold,16
1286,7hDVYcQq6MxkdJGweuCtl9,17,Billie Eilish,Ocean Eyes,84
1287,7hdw5gAGMyyn9z0XgfTv1j,1,NF,No Name,82
1288,7i2DJ88J7jQ8K7zqFX2fW8,20,Halsey,Now Or Never,17
1289,7iDa6hUg2VgEL1o1HjmfBn,51,"Bebe Rexha, Florida Georgia Line",Meant To Be,2
1290,7iEoaTyBCqLaAwJnOP1BTn,1,Pusha T,The Games We Play,100
1291,7iNIg7XDEaYECfWD5dJ9Va,10,Justin Bieber + BloodPop,Friends,20
1292,7jKUnzzOGhAlPjr7LkIUlE,1,2 Chainz,Momma I Hit A Lick,100
1293,7jr3iPu4O4bTCVwLMbdU2i,1,"Dua Lipa, BLACKPINK",Kiss And Make Up,93
1294,7lAK3oHbfEnvUQWosrMMpR,18,Travis Scott,Yosemite,25
1295,7lGKEWMXVWWTt3X71Bv44I,3,X Ambassadors,Unsteady,39
1296,7lxZbmtC6SkUc2yXBgDOdO,1,DJ Khaled,On Everything,88
1297,7m9OqQk4RVRkw9JJdeAw96,20,XXXTENTACION,Jocelyn Flores,19
1298,7mWFF4gPADjTQjC97CgFVt,8,"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA",Baila Baila Baila,69
1299,7mldq42yDuxiUNn08nvzHO,41,Sam Hunt,Body Like A Back Road,6
1300,7oHkit3F3vimtsBbnZkU0G,1,KIDS SEE GHOSTS,Fire,67
1301,7oJrVhiTPZGBXWPwhxjy9S,4,Lil Skies,Lust,87
1302,7oolFzHipTMg2nL7shhdz2,1,Ed Sheeran,Eraser,90
1303,7p2ewixAShLpjDZrnzZK7c,2,Cardi B,Get Up 10,38
1304,7p4vHnYXkxlzvfePJVpcTr,2,Childish Gambino,Feels Like Summer,54
1305,7pMRoGLEJuFM2wl5pt0R99,1,Offset,Legacy,49
1306,7pVzUPjJ83QojsVcOthmxP,1,Quavo,Huncho Dreams,93
1307,7pdF27mSDuPWhppnHAmWHa,3,XXXTENTACION,whoa,37
1308,7px4t7HGiuMUvFkEOpZEwp,6,Old Dominion,Song For Another Time,66
1309,7pxhKtuTwofDIdgHx2DcVK,9,Dustin Lynch,Seein' Red,55
1310,7qEHsqek33rTcFNT9PFqLf,6,Lewis Capaldi,Someone You Loved,54
1311,7qEKqBCD2vE5vIBsrUitpD,1,Billie Eilish,Ilomilo,62
1312,7qiZfU4dY1lWllzX7mPBI3,58,Ed Sheeran,Shape Of You,1
1313,7qvxFz3JodM0A7xEM7k3YD,15,Katy Perry,Chained To The Rhythm,4
1314,7r6LNJT2LqpLpEyZQJPygt,4,"Future, Young Thug",Patek Water,50
1315,7rC5Pl8rQSX4myONQHYPBK,8,Drake,Mob Ties,13
1316,7rKKh8AGVXuNXgLBpTBTFH,1,Logic,One Day,80
1317,7roKDmJDOzkpfGpUQJ5EnL,1,"Lil Baby, Gunna",Business Is Business,61
1318,7rvyVWja33WG9R97oeJAjx,27,Calboy,Envy Me,31
1319,7sLDnUauivS2vN6Z9EfUJT,1,Meek Mill,1942 Flows,83
1320,7sO5G9EABYOXQKNPNiE9NR,30,"Offset, Metro Boomin",Ric Flair Drip,13
1321,7sTtHHrD0zDpmzQzH3zegz,12,Camila Cabello,Consequences,51
1322,7ssEhls1ZYEGtBsoovkMSe,6,Ciara,Level Up,59
1323,7stcuQtnHL7C6XdPvpwywv,1,Khalid,Vertigo,89
1324,7tFiyTwD0nx5a1eklYtX2J,3,Queen,Bohemian Rhapsody,33
1325,7u90MSvVyEjL0c8icaE7jl,1,Logic,Contra,60
1326,7uYgVgRSgqluZclLS7wpp4,20,"Ozuna, Romeo Santos",El Farsante,49
1327,7uqcLJFlSYjVPLUz1vPxkY,1,XXXTENTACION,Guardian Angel,48
1328,7uzmGiiJyRfuViKKK3lVmR,34,Bazzi,Mine,11
1329,7vGuf3Y35N4wmASOKLUVVU,22,Marshmello,Silence,30
1330,7vRriwrloYVaoAe3a9wJHe,1,Olivia O'Brien,Hate U Love U,99
1331,7vgTNTaEz3CsBZ1N4YQalM,2,Kanye West,Ghost Town,16
1332,7vu0JkJh0ldukEYbTVcqd0,29,Julia Michaels,Issues,11
1333,7wBJfHzpfI3032CSD7CE2m,8,Travis Scott,Stargazing,8
1334,7wC5eZcFS1Q1BsQ35DU6H4,1,Billie Eilish,Come Out And Play,69
1335,7wMPhUSe6CZga1vOMpLTJP,1,"Ariana Grande, John Legend",Beauty And The Beast,87
1336,7wcyO1rrH3Ru4t659IjG41,5,Future,Crushed Up,43
1337,7xHWNBFm6ObGEQPaUxHuKO,8,Sia,The Greatest,22
1338,7xQAfvXzm3AkraOtGPWIZg,26,Post Malone,Wow.,2
1339,7y6c07pgjZvtHI9kuMVqk1,2,Drake,Get It Together,45
1340,7y9iMe8SOB6z3NoHE2OfXl,32,Halsey,Bad At Love,5
1341,7ycWLEP1GsNjVvcjawXz3z,8,A$AP Rocky,Praise The Lord,45
1342,7yfi8B8opXjnRh4VZnOkz9,11,Jonas Brothers,Cool,27
1343,7yotKA30dwTKNEGomV9ZsI,12,J. Cole,KOD,10
1344,7yrJnekdlwWARt5lmVqJ6L,9,Midland,Burn Out,63
1345,7yt6eiZQCkVFEzwGp4Pbor,1,Migos,Supastars,53
1346,7zFXmv6vqI4qOt4yGf3jYZ,6,Daniel Caesar,Get You,93
1347,7zLYKWcXnYeHHWidalz7rj,10,Lil Mosey,Noticed,80
1348,7zOoHxDt1duHL8czY7o7ab,1,Maren Morris,Dear Hate,91
1349,7zVCrzzEJU7u24sbJPXA5W,23,Kane Brown,What Ifs,26
1350,7zmleW3XZx0uUsL2CkFuDe,1,The Carters,Summer,84
