artist_followers,artist_id,artist_image_url,artist_name,artist_popularity,artist_rank,related_artists_ids,related_artists_names
437479.0,4AA474G2hRfrHyGrfyDseO,https://i.scdn.co/image/225da2a92c7d24b2bf648e84da4524424d61fe56,Mozzy,71.0,16.0,"['1QdCkPulANBEZiaiAyLkak', '3DiSC0nSNNWpPy5ZK3mcrz', '3XVpDdKav6C6zwlDXPhMEO', '1R4jDezcLcFxrJ9PHNrbG0', '0FtsMKmZEq8fBWqdSOWtqp', '4Q2hTDZYFCohf17D5GvkIb', '1grN0519h2zYqpRtYbDZAl', '3n6RTmT1sgWeNNCfPyJMw3', '4tYSBptyGeVyZsk8JC4JHZ', '1cutd8e41XvxXnFPOFIxMD', '2ZavqCJe7uqkRpISes0NFi', '2TImI3DW7o5MdRXJs4D37h', '0p4ViyfJUTW0IT4SCBLexf', '276kc3wR6o0EgYCSMiHBqz', '55TH3aMMK1u2VsR8DPGC6D', '54QA4zjZDOyaLN8bVthBjP', '7zmuMr74dNGqjq74uibncO', '2QLM9IFaHBtB16b8ZDaA3A', '2JSwnwAT1BupAQkhqcRCUw', '5QoPmqq8UfE0zsTWkM3CQD']","['OMB Peezy', 'Nef The Pharaoh', 'Kamaiyah', 'DaBoii', '03 Greedo', 'G Perico', 'Larry June', 'Philthy Rich', 'Shoreline Mafia', 'ALLBLACK', 'Iamsu!', 'SOB X RBE', 'Drakeo the Ruler', 'J. Stalin', 'Mistah F.A.B.', 'Joe Moses', 'Kool John', 'P-Lo', 'Sada Baby', 'Messy Marv']"
120386.0,3XVpDdKav6C6zwlDXPhMEO,https://i.scdn.co/image/fe97ab464e3bd40ba4eff8a94b986e476fb805ab,Kamaiyah,62.0,17.0,"['4Q2hTDZYFCohf17D5GvkIb', '3DiSC0nSNNWpPy5ZK3mcrz', '4AA474G2hRfrHyGrfyDseO', '1grN0519h2zYqpRtYbDZAl', '7zmuMr74dNGqjq74uibncO', '1Yss4ClgrS9sIprNlq5O3l', '1R4jDezcLcFxrJ9PHNrbG0', '2TImI3DW7o5MdRXJs4D37h', '2QLM9IFaHBtB16b8ZDaA3A', '2ZavqCJe7uqkRpISes0NFi', '0FtsMKmZEq8fBWqdSOWtqp', '0p4ViyfJUTW0IT4SCBLexf', '54QA4zjZDOyaLN8bVthBjP', '1cutd8e41XvxXnFPOFIxMD', '4tYSBptyGeVyZsk8JC4JHZ', '6kQWPGBItT0oMCHZy3M9DN', '70Wt3o0gTumIypKychnX6U', '3n6RTmT1sgWeNNCfPyJMw3', '55TH3aMMK1u2VsR8DPGC6D', '0399oiMcmbOzzsYQDNYqxn']","['G Perico', 'Nef The Pharaoh', 'Mozzy', 'Larry June', 'Kool John', 'Yhung T.O.', 'DaBoii', 'SOB X RBE', 'P-Lo', 'Iamsu!', '03 Greedo', 'Drakeo the Ruler', 'Joe Moses', 'ALLBLACK', 'Shoreline Mafia', 'RJMrLA', 'Payroll Giovanni & Cardo', 'Philthy Rich', 'Mistah F.A.B.', 'Problem']"
1002626.0,37hAfseJWi0G3Scife12Il,https://i.scdn.co/image/ac12821f53c50d36a2d1ae4ddc5ce744e1a380e3,City Girls,80.0,18.0,"['32DuKytBMZn90iqyh2HEdc', '3u579Gdap91lMptBSdXTpf', '181bsRPaVXVlUKXrxwZfHK', '3IhYHKVt0Q9vxCCwiCHahR', '4guK7U9J36z76E1tWecJ0J', '1nsdnHv49z0H5oPj3sJ3to', '7gWumE1wMALHXANLSIt054', '6apXk5PGvEVbgXOTyk6fP1', '5hPcCMWgf6Qu9vUQVySwcY', '7Gkyjs2OYQpJdOvvmwIz2Z', '3uihH9rY2n7IgCkO0Rjbe1', '7DuTB6wdzqFJGFLSH17k8e', '2OaHYHb2XcFPvqL3VsyPzU', '6o4O5GX5kOWAGXtZUedxo3', '2ExGrw6XpbtUAJHTLtUXUD', '4udfTw7V8jI4AHi7PEfJfj', '3MdXrJWsbVzdn6fe5JYkSQ', '21C9Dbg9CD3Dv8NaD7iW8e', '0XIKGBo9PnK1ApI5tZA60d', '6cK3NBO6uP7hh0oyuVELFl']","['Cuban Doll', 'Kash Doll', 'Megan Thee Stallion', 'Queen Key', 'Asian Doll', 'DreamDoll', 'Dreezy', 'Molly Brazy', 'Bali Baby', 'Pardison Fontaine', 'Killumantii', 'Bhad Bhabie', 'Rico Nasty', 'KenTheMan', 'Stefflon Don', 'Melii', 'Mulatto', 'BbyMutha', 'DaniLeigh', 'Saweetie']"
4613012.0,2NdeV5rLm47xAvogXrYhJX,https://i.scdn.co/image/50b2efea0870ebe54f7d8c34bf2673be4f8a4ca6,Ciara,76.0,19.0,"['3AuMNF8rQAKOzjYppFNAoB', '63wjoROpeh5f11Qm93UiJ1', '27FGXRNruFoOdf1vP8dqcH', '4eAOcbAXIF4BmbN6E1QIlw', '3FD9VAd0ppjmKbfxF4LzUh', '1vfezMIyCr4XUdYRaKIKi3', '6lHL3ubAMgSasKjNqKb8HF', '05oH07COxkXKIMt6mIPRee', '1c70yCa8sRgIiQxl3HOEFo', '5rkVyNGXEgeUqKkB5ccK83', '1Y8cdNmUJH7yBTd9yOvr5i', '08rMCq2ek1YjdDBsCPVH2s', '6nzxy2wXs6tLgzEtqOkEi2', '4PrinKSrmILmo0kERG0Ogn', '0urTpYCsixqZwgNTkPJOJ4', '7xAcVHPiirnUqfdqo0USb1', '7gSjFKpVmDgC2MMsnN8CYq', '2retT7MFwHDVTeGKDdybEx', '6If57j6e3TXXk0HiLcIZca', '1MT1Wz4G9Z9EVOg4L5zZMS']","['Kelly Rowland', 'Keri Hilson', 'Cassie', 'Christina Milian', 'Danity Kane', 'Keyshia Cole', 'Mýa', 'Brandy', 'Cherish', 'Ashanti', ""Destiny's Child"", 'Amerie', 'Monica', 'Trina', 'Aaliyah', 'Fantasia', 'Jazmine Sullivan', 'K. Michelle', 'Sevyn Streeter', 'Tamar Braxton']"
76972.0,6kQWPGBItT0oMCHZy3M9DN,https://i.scdn.co/image/095136e6cf493ac0ae1ea618b7d6c0f4d86119d5,RJMrLA,58.0,20.0,"['1yXXcC1S1PBbXlHWXlvYrU', '2Xs5d841h62itOX9RuPjk2', '47TMF0JlFsz01KilGzc5Ly', '33VENhd4NxUxZztcOX7KP2', '6fqjJNsLs7g6F3PXy01Xnw', '5cArDHkqduJNS4bIuR1mnU', '0dT2U2jUx6OmKlyeQOH8AK', '4y5IK8VBswkl40ltpHI5o9', '0h0C8mMT21p0Ixq6qO1UMH', '08jCyIC4E6iQjr4nrd1yDA', '2Bb57H1EnnHxtpSyOAJF8l', '3tqosLbNFNekyZyO2KJ6qd', '6wrQP6EAQRd8GLl9tilJdH', '7vepnwRvKefoPW3f6Gl4bn', '0BfxMYdkqRuwPXsSwEf5RE', '0zIfwnFYspEyP6dE34lCp2', '1zrPF8R0QgYR6BPVelfVr0', '38AzwuDc0OKXF7Yx7SsrOf', '33YOw3idBhwSFkYkktqssV', '2aqdy2BLMhGFHhRb1ZbDCF']","['TeeCee4800', 'Saviii 3rd', 'Kalan.FrFr', 'Pacman da Gunman', 'AzChike', 'Kt Foreign', 'ShooterGang Kony', 'Almighty Suspect', '$tupid Young', 'Vinny West', 'Frostydasnowmann', 'Mike Sherm', 'Conradfrmdaaves', 'BOE Sosa', 'Slimmy B', 'Cookie Money', 'Shootergang JoJo', 'Jooba Loc', 'Peso Da Goon', 'MBNel']"
5869511.0,17lzZA2AlOHwCwFALHttmp,https://i.scdn.co/image/470dd77da564ec4cb352dcd2664ce31c337c0661,2 Chainz,84.0,21.0,"['5oNgAs7j5XcBMzWv3HAnHG', '5gCRApTajqwbnHHPbr2Fpi', '6f4XkbvYlXMH0QgVRzW0sM', '1sBkRIssrMs1AbVkOJbc7a', '6Ha4aES39QiVjR0L2lwuwq', '5OrB6Jhhrl9y2PK0pSV4VP', '0NWbwDZY1VkRqFafuQm6wk', '31HjiqargV4NAw4GZqUale', '4yBK75WVCQXej1p04GWqxH', '35sCXuy5gN6Or69rZ9vqBs', '6X8WdFjrNhXATMDSs26aCc', '0CKa42Jqrc9fSFbDjePaXP', '3HiuzBlSW7pGDXlSFMhO2g', '5lHRUCqkQZCIWeX7xG4sYT', '13y7CgLHjMVRMDqxdx0Xdo', '67nwj3Y5sZQLl72VNUHEYE', '4cmA2QDPdzh8W2ytpyUGes', '28ExwzUQsvgJooOI0X1mr3', '0ONHkAv9pCAFxb0zJwDNTy', '0VRj0yCOv2FXJNP47XQnx5']","['DJ Drama', 'Juicy J', 'Waka Flocka Flame', 'Rick Ross', 'Yo Gotti', 'Young Money', 'Mike WiLL Made-It', 'Ace Hood', 'Jeezy', 'Birdman', 'Curren$y', 'Big K.R.I.T.', 'Young Dolph', 'Rich Homie Quan', 'Gucci Mane', 'Wale', 'Young Scooter', 'Jay Rock', 'Pusha T', 'Quavo']"
1198.0,4JxatpbcAgr7UWnIngnNPD,https://i.scdn.co/image/ab67616d0000b273868e49aa33af620059433fbd,Spank Nitti James,26.0,22.0,"['1q2nUylEqrRJkiDkXa39Mw', '5a9jbP96ZRy1Olan4epgKg', '7vDy8i8XeT4KIHiHHyK68E', '5u2OAxF8Fz7s7BwusF0w7h', '0zQy47x2qJQ6J3pvjBwDZ5', '28VvAqmNsF3N5Z9XhEAwrB', '2Xs5d841h62itOX9RuPjk2', '6wrQP6EAQRd8GLl9tilJdH', '5n4VYuxkhTdwyVLAyWr9mr', '1l61CX1j6go8arTjPH9wy0', '70LeECrcNFIOvGZqe8byzQ', '6cUpFVxDYWed9WxtC4QgC5', '38AzwuDc0OKXF7Yx7SsrOf', '6T4tcUkLcppayRBkcjXR0V', '4ZdF7XtdWwvhE0ezhTNLtk', '1Vh6MAxEaUJusA1hwzrLhm', '4y5IK8VBswkl40ltpHI5o9', '1yI0tX9OnfOx9siPj8KNOO', '6CPTMFjo7Sq3ACuzHsXVkt', '0YZQkExXWIRxmnW08hept7']","['YoungThreat', 'ComptonAsstg', 'Teeezy', 'GoGetta.Kb', 'Johnny Rose', 'Dmb Gotti', 'Saviii 3rd', 'Conradfrmdaaves', 'Young Threat', 'BlueBucksClan', 'Trucarr', 'Wallie the Sensei', 'Jooba Loc', 'Ketchy the Great', 'Nfant', 'Coot Corleone', 'Almighty Suspect', 'Ralfy the Plug', 'Big Sad 1900', ""O'Way""]"
33242.0,4y5IK8VBswkl40ltpHI5o9,https://i.scdn.co/image/8a73b744e7eb90674b5d1476578f452b62fa8c73,Almighty Suspect,45.0,23.0,"['6fqjJNsLs7g6F3PXy01Xnw', '2Bb57H1EnnHxtpSyOAJF8l', '5cArDHkqduJNS4bIuR1mnU', '08jCyIC4E6iQjr4nrd1yDA', '33YOw3idBhwSFkYkktqssV', '0dT2U2jUx6OmKlyeQOH8AK', '1zrPF8R0QgYR6BPVelfVr0', '5zQfnouqTKWoY16rdwUrwt', '6wrQP6EAQRd8GLl9tilJdH', '3tqosLbNFNekyZyO2KJ6qd', '2dEmIfxJxjxQi7nvogEr2Q', '0BfxMYdkqRuwPXsSwEf5RE', '7vepnwRvKefoPW3f6Gl4bn', '47TMF0JlFsz01KilGzc5Ly', '5tg5JDw7tQiZdJCShs9rk9', '6QI41kOWTHVyegc7LHdBD4', '6aZZ6qx9EC5lE3PISBrosR', '07l5dehvaI0bMl8JDwKh82', '2Xs5d841h62itOX9RuPjk2', '16Nc36xAtNyQ7BMBcDsaLv']","['AzChike', 'Frostydasnowmann', 'Kt Foreign', 'Vinny West', 'Peso Da Goon', 'ShooterGang Kony', 'Shootergang JoJo', 'Salsalino', 'Conradfrmdaaves', 'Mike Sherm', 'Stinc Team', 'Slimmy B', 'BOE Sosa', 'Kalan.FrFr', 'AzSwaye', 'G-Bo Lean', 'Lil Sheik', 'Robbioso', 'Saviii 3rd', 'Likybo']"
1276.0,7l15o13r34vTtPwe499eLX,https://i.scdn.co/image/ab67616d0000b273347f7ce979c805a831e73563,Jame$TooCold,22.0,24.0,"['6R3geSwbYczTJFuXjmOYud', '2GKnozNjgMXr338wajsuYB', '4y5IK8VBswkl40ltpHI5o9', '28VvAqmNsF3N5Z9XhEAwrB', '2tHPfOfkcrHNYHpUbMiAlX', '4JxatpbcAgr7UWnIngnNPD', '5a9jbP96ZRy1Olan4epgKg', '1q2nUylEqrRJkiDkXa39Mw', '3AC3SCTqwB4zW5f1Z6zHxl', '5u2OAxF8Fz7s7BwusF0w7h', '5tg5JDw7tQiZdJCShs9rk9', '7vDy8i8XeT4KIHiHHyK68E', '0zQy47x2qJQ6J3pvjBwDZ5', '1n5X8uMaNKFI4BAXFpD2AZ', '5cArDHkqduJNS4bIuR1mnU', '40jihEUOTuy5WTQDUTsZCN', '1l61CX1j6go8arTjPH9wy0', '4abX4wAzufkxTfH356JlcD', '2Xs5d841h62itOX9RuPjk2', '6fqjJNsLs7g6F3PXy01Xnw']","['Fatboy Bizzle', 'JamesTooCold', 'Almighty Suspect', 'Dmb Gotti', 'Almighty Zay', 'Spank Nitti James', 'ComptonAsstg', 'YoungThreat', '1TakeQuan', 'GoGetta.Kb', 'AzSwaye', 'Teeezy', 'Johnny Rose', 'JpThaRuler', 'Kt Foreign', 'YS', 'BlueBucksClan', 'Sick Wid It', 'Saviii 3rd', 'AzChike']"
3057925.0,7nU4hB040gTmHm45YYMvqc,https://i.scdn.co/image/1bb652996764243c1d963008898de2ab514b4796,Hannah Montana,69.0,25.0,"['4D4d4SGHSnXy5TxqhfDl3H', '4ntkql3f3ect7NDRUJ7aAY', '6G9bygHlCyPgNGxK2l3YdE', '6dJeKm76NjfXBNTpHmOhfO', '3SYGWAHCe31oykdeUPpoJp', '533HtQP5btWIZcKlHJtEWK', '2ddxtfC0oS8LoktXUHE7YL', '7gOdHgIoIKoe4i9Tta6qdD', '3IcF2f5vEkY6HPQfLlQDlw', '1KYszkVzlhV3rAqmAcYIgd', '7rPQ2z1ji1ctJ6oGYBAo6M', '4VhL8KLjVso4vLfOLVViTb', '2S9W9aSAd7e5mp8WqWxN2h', '4Rxn7Im3LGfyRkY2FlHhWi', '2gUMs9PE8XZVQyzCDqaYmW', '0GWCNkPi54upO9WLlwjAHd', '5wugb0kaq0J6nyQ5Xgd17i', '6SvFyXN6qzhw95Bj4HoevV', '4gWAItIMhYCdD82T8tvv3T', '5GuEFqVXxQsqJtjGqoFWvf']","['Meaghan Martin', 'The Cheetah Girls', 'Vanessa Hudgens', 'Selena Gomez & The Scene', 'Miranda Cosgrove', 'Christopher Wilde', 'Ashley Tisdale', 'Jonas Brothers', 'Mitchel Musso', 'Victorious Cast', 'Emily Osment', 'Bridgit Mendler', 'Hilary Duff', 'Nick Jonas', 'High School Musical Cast', 'Big Time Rush', 'Aly & AJ', 'China Anne McClain', 'Lucy Hale', 'Corbin Bleu']"
13.0,2gU6JJgyurbHIkNAaVXXkx,https://i.scdn.co/image/9b6d88e2cc47b3b1fb8a67ab79473722a74c4147,Dnyc3,24.0,26.0,[],[]
1151251.0,6GMYJwaziB4ekv1Y6wCDWS,https://i.scdn.co/image/c1b86b38b926cc11ffd0769d70bc5ce06c9c8ffb,Soulja Boy,72.0,27.0,"['23LbwefIODbyGdRbAz3urj', '5OrB6Jhhrl9y2PK0pSV4VP', '0VKTLKamj4IH8OfQbUL0kq', '1fQ46lgoUCz8FVXdTVNk0a', '6z1cicLMt9XArxN10q7m8a', '5A7d4sfe5ZY1RRf90zlUeo', '3Y365ZqTf6fJ4ZcRnLKPGt', '7jFaoqWPhYLrKzjzlpXmUO', '6f4XkbvYlXMH0QgVRzW0sM', '49mHZzhcsoQB1JXWv8Q9gU', '44PA0rCQXikgOWbfY7Fq7m', '6Ha4aES39QiVjR0L2lwuwq', '12PSlydMSjEHzSCj9X5qv7', '07VmOvmuBp9G0gb8BTrpn0', '7sfl4Xt5KmfyDs2T3SVSMK', '3jksrX4oBklxR78ft8gv3j', '3s2wTjWxK8NOX09dmsvVOh', '3aQeKQSyrW4qWr35idm0cy', '1ZKqrja0WvbSssYNFO3lzs', '4AllEJE7mVkhhyUV6DjqPz']","['Yung Joc', 'Young Money', 'Dem Franchize Boyz', 'Hurricane Chris', 'Travis Porter', 'Crime Mob', 'Gorilla Zoe', 'David Banner', 'Waka Flocka Flame', 'V.I.C.', 'Ying Yang Twins', 'Yo Gotti', 'Baby Bash', 'Mike Jones', 'Lil Jon', 'Plies', 'Chingy', 'T-Pain', 'New Boyz', 'D4L']"
4453987.0,2EMAnMvWE2eb56ToJVfCWs,https://i.scdn.co/image/c65c74e7b7eb576b8dea4d5d43283ac279e3f87d,Bryson Tiller,84.0,28.0,"['7mDU6nMUJnOSY2Hkjz5oqM', '2HPaUgqeutzr3jx5a9WyDV', '4HzKw8XcD0piJmDrrPRCYk', '4W49e48G0gg1pucAN6JiGH', '4IVAbR2w4JJNJDDRFP3E83', '6g8AmloI8egfrr3dm3SnUL', '0f2YkMXwFNJNSX7MymevKE', '7e1ICztHM2Sc4JNLxeMXYl', '5YHM0i7v5TqqibZhS0YiuX', '3tlXnStJ1fFhdScmQeLpuG', '2jku7tDXc6XoB6MO2hFuqg', '3KV3p5EY4AvKxOlhGHORLg', '19Fi1Rj7kk8kyiwxpXy3yM', '0XIKGBo9PnK1ApI5tZA60d', '45AMD9qU0ERQY5RvR7deHR', '360IAlyVv4PCEVjgyMZrxK', '5ZS223C6JyBfXasXxrRqOk', '6TvjXbopXg71XRM9OZWqUc', '21WS9wngs9AqFckK7yYJPM', '4tMm1dU6Gn04VAZ9ClHcIZ']","['Roy Woods', 'PARTYNEXTDOOR', 'Majid Jordan', 'Yo Trane', '6LACK', 'TWENTY88', 'Kaash Paige', 'dvsn', 'Ryan Trey', 'Brent Faiyaz', 'Tory Lanez', 'Jeremih', 'August Alsina', 'DaniLeigh', 'Che Ecru', 'Miguel', 'Jhené Aiko', 'Arin Ray', 'PnB Rock', 'Jacquees']"
1265862.0,7xAcVHPiirnUqfdqo0USb1,https://i.scdn.co/image/da597aa7beecf038e5dd9dc143c346025b2c3b6d,Fantasia,62.0,29.0,"['7gSjFKpVmDgC2MMsnN8CYq', '4O2YL4ygn6eTBC0w1hyWUM', '6nzxy2wXs6tLgzEtqOkEi2', '1vfezMIyCr4XUdYRaKIKi3', '0KWcq2E8ejxp78jdfpCd4K', '49FeZO3eSrJs7oH7lYLU1r', '0le01dl1WllSHhjEXRl4in', '46VWDbmWmzvPBTmkSr25gM', '1MT1Wz4G9Z9EVOg4L5zZMS', '15Dh5PvHQj909E0RgAe0aN', '5xenrbYhp4IRydrWpBe4Bx', '2retT7MFwHDVTeGKDdybEx', '5NDMothbpdpq2xHqSjrrWn', '3YJMzGjAm245zwJooY7PEj', '6zDBeei6hHRiZdAJ6zoTCo', '05oH07COxkXKIMt6mIPRee', '6lHL3ubAMgSasKjNqKb8HF', '1EyK0glCKdNVaKjVxFOHCD', '33C3ByGk9NCrjTIXr6npqf', '4PrinKSrmILmo0kERG0Ogn']","['Jazmine Sullivan', 'Melanie Fiona', 'Monica', 'Keyshia Cole', 'KeKe Wyatt', 'Kelly Price', 'Tamia', 'Marsha Ambrosius', 'Tamar Braxton', 'Nivea', 'LeToya', 'K. Michelle', 'Faith Evans', 'Chrisette Michele', 'Tweet', 'Brandy', 'Mýa', 'LeToya Luckett', 'Lyfe Jennings', 'Trina']"
253.0,2CZPY8YVKdXtI1bF9e4EV7,https://i.scdn.co/image/2dc28d7551f9763cf3732fa96599e30f02099d9e,Bree Carter,35.0,30.0,"['6kQWPGBItT0oMCHZy3M9DN', '54QA4zjZDOyaLN8bVthBjP', '4Maf38TSoYT83qXqsO20JI', '4Q2hTDZYFCohf17D5GvkIb', '1RXEL1MwAvaMsn7KAHe0g5', '5a9jbP96ZRy1Olan4epgKg', '6wrQP6EAQRd8GLl9tilJdH', '1yXXcC1S1PBbXlHWXlvYrU', '0399oiMcmbOzzsYQDNYqxn', '5vIbOHLEq5uLoCRV6ys20U', '3XVpDdKav6C6zwlDXPhMEO', '33VENhd4NxUxZztcOX7KP2', '47TMF0JlFsz01KilGzc5Ly', '3pcerTbRFAPvWWtAfySFWB']","['RJMrLA', 'Joe Moses', 'AD', 'G Perico', 'Slim 400', 'ComptonAsstg', 'Conradfrmdaaves', 'TeeCee4800', 'Problem', 'J Stone', 'Kamaiyah', 'Pacman da Gunman', 'Kalan.FrFr', 'Bino Rideaux']"
674500.0,3u579Gdap91lMptBSdXTpf,https://i.scdn.co/image/faecbd52ace8118b7009177d7876079eb43495b7,Kash Doll,65.0,31.0,"['32DuKytBMZn90iqyh2HEdc', '6apXk5PGvEVbgXOTyk6fP1', '1nsdnHv49z0H5oPj3sJ3to', '3IhYHKVt0Q9vxCCwiCHahR', '4guK7U9J36z76E1tWecJ0J', '5J1JcdYCPj44YKz6kVA5wx', '5hPcCMWgf6Qu9vUQVySwcY', '7gWumE1wMALHXANLSIt054', '21C9Dbg9CD3Dv8NaD7iW8e', '4imxqng3RrOBmykL2DhIJC', '7Gkyjs2OYQpJdOvvmwIz2Z', '181bsRPaVXVlUKXrxwZfHK', '37hAfseJWi0G3Scife12Il', '3uihH9rY2n7IgCkO0Rjbe1', '6x3iaJYt5zLqKIfkrPQme9', '3KT0gxRAAb4WbAfOGMq4Lf', '6AMd49uBDJfhf30Ak2QR5s', '4PrinKSrmILmo0kERG0Ogn', '6o4O5GX5kOWAGXtZUedxo3', '6veh5zbFpm31XsPdjBgPER']","['Cuban Doll', 'Molly Brazy', 'DreamDoll', 'Queen Key', 'Asian Doll', 'Maliibu Miitch', 'Bali Baby', 'Dreezy', 'BbyMutha', 'Ms Banks', 'Pardison Fontaine', 'Megan Thee Stallion', 'City Girls', 'Killumantii', 'Chinese Kitty', 'Tokyo Jetz', 'Coi Leray', 'Trina', 'KenTheMan', 'BIA']"
951.0,4ZdF7XtdWwvhE0ezhTNLtk,https://i.scdn.co/image/8d0b32ceb5ee1757f38029cbe03327c64e820b0c,Nfant,36.0,32.0,"['474hvxrh0fWrSOcRDr4E64', '1q2nUylEqrRJkiDkXa39Mw', '4JxatpbcAgr7UWnIngnNPD', '0zQy47x2qJQ6J3pvjBwDZ5', '64AGpp5QrYJXmLnotg3Pb2', '7vDy8i8XeT4KIHiHHyK68E', '38AzwuDc0OKXF7Yx7SsrOf', '5a9jbP96ZRy1Olan4epgKg', '2Xs5d841h62itOX9RuPjk2', '1TNh3LHenKgcPEBeFlfqJK', '5n4VYuxkhTdwyVLAyWr9mr', '6wrQP6EAQRd8GLl9tilJdH', '6CPTMFjo7Sq3ACuzHsXVkt', '5u2OAxF8Fz7s7BwusF0w7h', '5tg5JDw7tQiZdJCShs9rk9', '2KmL6rlCx9ra6V2tnsg5dp', '7iShQgUTXY0dg951WHnZmU', '2xZkMZLcnyoX4dYqNt1S6G', '0oBZgZqdcpgOamLB8n5lXF', '0YZQkExXWIRxmnW08hept7']","['Slumlord Trill', 'YoungThreat', 'Spank Nitti James', 'Johnny Rose', 'Hot Sauce', 'Teeezy', 'Jooba Loc', 'ComptonAsstg', 'Saviii 3rd', 'FT HopOut', 'Young Threat', 'Conradfrmdaaves', 'Big Sad 1900', 'GoGetta.Kb', 'AzSwaye', '2 Eleven', 'Bloods', 'Fat Meech', 'TrapDes', ""O'Way""]"
